SHRP_ID,STATE_CODE,STATE_CODE_EXP,VWS_ID,YEAR,MAX_ANN_HUM_AVG,MIN_ANN_HUM_AVG
9355,48,Texas,489355,1962,85,44
9355,48,Texas,489355,1963,81,37
9355,48,Texas,489355,1964,85,43
9355,48,Texas,489355,1970,0,0
9355,48,Texas,489355,1984,83,41
9355,48,Texas,489355,1985,84,46
9355,48,Texas,489355,1986,87,45
9355,48,Texas,489355,1987,88,44
9355,48,Texas,489355,1988,84,39
9355,48,Texas,489355,1989,86,43
9355,48,Texas,489355,1990,88,45
9355,48,Texas,489355,1991,90,47
9355,48,Texas,489355,1992,89,47
9355,48,Texas,489355,1993,88,46
9355,48,Texas,489355,1994,92,50
9355,48,Texas,489355,1995,88,47
9355,48,Texas,489355,1996,86,45
9355,48,Texas,489355,1997,90,50
9355,48,Texas,489355,1998,87,47
9355,48,Texas,489355,1999,84,43
9355,48,Texas,489355,2000,83,45
9355,48,Texas,489355,2001,89,49
9355,48,Texas,489355,2002,88,47
9355,48,Texas,489355,2003,87,46
9355,48,Texas,489355,2004,85,46
9355,48,Texas,489355,2005,78,37
9355,48,Texas,489355,2006,77,34
9355,48,Texas,489355,2007,83,45
9355,48,Texas,489355,2008,79,36
9355,48,Texas,489355,2009,83,42
9355,48,Texas,489355,2010,81,40
A808,48,Texas,48A800,1984,82,41
A807,48,Texas,48A800,1984,82,41
A808,48,Texas,48A800,1985,90,48
A807,48,Texas,48A800,1985,90,48
A807,48,Texas,48A800,1986,90,48
A808,48,Texas,48A800,1987,91,46
A807,48,Texas,48A800,1987,91,46
A808,48,Texas,48A800,1988,88,40
A807,48,Texas,48A800,1988,88,40
A807,48,Texas,48A800,1989,90,44
A808,48,Texas,48A800,1990,90,44
A807,48,Texas,48A800,1990,90,44
A808,48,Texas,48A800,1991,90,48
A808,48,Texas,48A800,1992,91,47
A807,48,Texas,48A800,1992,91,47
A808,48,Texas,48A800,1993,89,45
A807,48,Texas,48A800,1993,89,45
A807,48,Texas,48A800,1994,90,47
A808,48,Texas,48A800,1995,89,48
A807,48,Texas,48A800,1995,89,48
A808,48,Texas,48A800,1996,89,43
A807,48,Texas,48A800,1996,89,43
A807,48,Texas,48A800,1997,91,50
A808,48,Texas,48A800,1998,92,49
A807,48,Texas,48A800,1998,92,49
A808,48,Texas,48A800,1999,89,44
A808,48,Texas,48A800,2000,91,46
A807,48,Texas,48A800,2000,91,46
A808,48,Texas,48A800,2001,93,49
A807,48,Texas,48A800,2001,93,49
A808,48,Texas,48A800,2002,87,46
A808,48,Texas,48A800,2003,86,43
A807,48,Texas,48A800,2003,86,43
A808,48,Texas,48A800,2004,88,49
A807,48,Texas,48A800,2004,88,49
A807,48,Texas,48A800,2005,85,41
A808,48,Texas,48A800,2006,84,36
A807,48,Texas,48A800,2006,84,36
A808,48,Texas,48A800,2007,87,47
A808,48,Texas,48A800,2008,84,34
A807,48,Texas,48A800,2008,84,34
A808,48,Texas,48A800,2009,87,38
A807,48,Texas,48A800,2009,87,38
A808,48,Texas,48A800,2010,88,43
5301,48,Texas,485301,1960,88,46
5301,48,Texas,485301,1961,88,46
5301,48,Texas,485301,1962,86,44
5301,48,Texas,485301,1963,82,37
5301,48,Texas,485301,1964,87,43
5301,48,Texas,485301,1970,0,0
5301,48,Texas,485301,1984,83,41
5301,48,Texas,485301,1985,84,46
5301,48,Texas,485301,1986,87,45
5301,48,Texas,485301,1987,88,44
5301,48,Texas,485301,1988,84,39
5301,48,Texas,485301,1989,86,43
5301,48,Texas,485301,1990,88,45
5301,48,Texas,485301,1991,90,47
5301,48,Texas,485301,1992,89,47
5301,48,Texas,485301,1993,88,46
5301,48,Texas,485301,1994,92,50
5301,48,Texas,485301,1995,88,47
5301,48,Texas,485301,1996,86,45
5301,48,Texas,485301,1997,90,50
5301,48,Texas,485301,1998,87,47
5301,48,Texas,485301,1999,86,43
5301,48,Texas,485301,2000,85,45
5301,48,Texas,485301,2001,88,48
5301,48,Texas,485301,2002,87,46
5301,48,Texas,485301,2003,88,46
5042,19,Iowa,195042,1997,93,54
5042,19,Iowa,195042,1998,93,58
5042,19,Iowa,195042,2000,92,56
5042,19,Iowa,195042,2001,92,59
5042,19,Iowa,195042,2002,90,54
5042,19,Iowa,195042,2003,91,51
5042,19,Iowa,195042,2004,92,56
5042,19,Iowa,195042,2006,91,53
5042,19,Iowa,195042,2007,90,54
5042,19,Iowa,195042,2008,90,55
5042,19,Iowa,195042,2009,93,56
5046,19,Iowa,195046,1984,91,57
B310,56,Wyoming,567775,1992,62,32
7775,56,Wyoming,567775,1992,62,32
B360,56,Wyoming,567775,1993,70,36
B350,56,Wyoming,567775,1993,70,36
B330,56,Wyoming,567775,1993,70,36
B320,56,Wyoming,567775,1993,70,36
B310,56,Wyoming,567775,1993,70,36
7775,56,Wyoming,567775,1993,70,36
B360,56,Wyoming,567775,1994,67,32
B350,56,Wyoming,567775,1994,67,32
B330,56,Wyoming,567775,1994,67,32
B320,56,Wyoming,567775,1994,67,32
B310,56,Wyoming,567775,1994,67,32
7775,56,Wyoming,567775,1994,67,32
B360,56,Wyoming,567775,1995,71,36
B350,56,Wyoming,567775,1995,71,36
B330,56,Wyoming,567775,1995,71,36
B320,56,Wyoming,567775,1995,71,36
B310,56,Wyoming,567775,1995,71,36
7775,56,Wyoming,567775,1995,71,36
B360,56,Wyoming,567775,1996,66,34
B350,56,Wyoming,567775,1996,66,34
B330,56,Wyoming,567775,1996,66,34
B320,56,Wyoming,567775,1996,66,34
B310,56,Wyoming,567775,1996,66,34
7775,56,Wyoming,567775,1996,66,34
B360,56,Wyoming,567775,2001,66,27
B350,56,Wyoming,567775,2001,66,27
B330,56,Wyoming,567775,2001,66,27
B320,56,Wyoming,567775,2001,66,27
B310,56,Wyoming,567775,2001,66,27
7775,56,Wyoming,567775,2001,66,27
B360,56,Wyoming,567775,2002,72,32
B350,56,Wyoming,567775,2002,72,32
B330,56,Wyoming,567775,2002,72,32
B320,56,Wyoming,567775,2002,72,32
B310,56,Wyoming,567775,2002,72,32
7775,56,Wyoming,567775,2002,72,32
B360,56,Wyoming,567775,2003,75,35
B350,56,Wyoming,567775,2003,75,35
B330,56,Wyoming,567775,2003,75,35
B320,56,Wyoming,567775,2003,75,35
B310,56,Wyoming,567775,2003,75,35
7775,56,Wyoming,567775,2003,75,35
B360,56,Wyoming,567775,2004,80,39
B350,56,Wyoming,567775,2004,80,39
B330,56,Wyoming,567775,2004,80,39
B320,56,Wyoming,567775,2004,80,39
B310,56,Wyoming,567775,2004,80,39
7775,56,Wyoming,567775,2004,80,39
B360,56,Wyoming,567775,2005,77,35
B350,56,Wyoming,567775,2005,77,35
B330,56,Wyoming,567775,2005,77,35
B320,56,Wyoming,567775,2005,77,35
B310,56,Wyoming,567775,2005,77,35
7775,56,Wyoming,567775,2005,77,35
B360,56,Wyoming,567775,2006,73,33
B350,56,Wyoming,567775,2006,73,33
B330,56,Wyoming,567775,2006,73,33
B320,56,Wyoming,567775,2006,73,33
B310,56,Wyoming,567775,2006,73,33
7775,56,Wyoming,567775,2006,73,33
B360,56,Wyoming,567775,2007,71,31
B350,56,Wyoming,567775,2007,71,31
B330,56,Wyoming,567775,2007,71,31
B320,56,Wyoming,567775,2007,71,31
B310,56,Wyoming,567775,2007,71,31
7775,56,Wyoming,567775,2007,71,31
B360,56,Wyoming,567775,2008,72,34
B350,56,Wyoming,567775,2008,72,34
B330,56,Wyoming,567775,2008,72,34
B320,56,Wyoming,567775,2008,72,34
B310,56,Wyoming,567775,2008,72,34
7775,56,Wyoming,567775,2008,72,34
B360,56,Wyoming,567775,2009,76,35
B350,56,Wyoming,567775,2009,76,35
B330,56,Wyoming,567775,2009,76,35
B320,56,Wyoming,567775,2009,76,35
B310,56,Wyoming,567775,2009,76,35
7775,56,Wyoming,567775,2009,76,35
B360,56,Wyoming,567775,2010,76,35
B350,56,Wyoming,567775,2010,76,35
B330,56,Wyoming,567775,2010,76,35
B320,56,Wyoming,567775,2010,76,35
B310,56,Wyoming,567775,2010,76,35
7775,56,Wyoming,567775,2010,76,35
3008,72,Puerto Rico,723008,1984,84,56
3008,72,Puerto Rico,723008,1985,88,60
3008,72,Puerto Rico,723008,1986,94,62
3008,72,Puerto Rico,723008,1987,93,63
3008,72,Puerto Rico,723008,1988,91,61
3008,72,Puerto Rico,723008,1989,92,60
3008,72,Puerto Rico,723008,1990,90,60
3008,72,Puerto Rico,723008,1991,91,61
3008,72,Puerto Rico,723008,1992,91,61
3008,72,Puerto Rico,723008,1993,90,59
3008,72,Puerto Rico,723008,1994,87,57
3008,72,Puerto Rico,723008,1995,90,59
3008,72,Puerto Rico,723008,1996,89,64
3008,72,Puerto Rico,723008,1997,89,61
3008,72,Puerto Rico,723008,1998,93,67
3008,72,Puerto Rico,723008,1999,91,65
3008,72,Puerto Rico,723008,2000,89,60
3008,72,Puerto Rico,723008,2001,91,63
3008,72,Puerto Rico,723008,2002,91,64
3008,72,Puerto Rico,723008,2003,92,64
3008,72,Puerto Rico,723008,2004,90,65
3008,72,Puerto Rico,723008,2005,90,63
3008,72,Puerto Rico,723008,2006,88,62
3008,72,Puerto Rico,723008,2007,87,60
3008,72,Puerto Rico,723008,2008,85,59
3008,72,Puerto Rico,723008,2009,87,61
1033,34,New Jersey,341033,1957,90,48
1033,34,New Jersey,341033,1958,90,51
1033,34,New Jersey,341033,1959,90,50
1033,34,New Jersey,341033,1960,91,50
1033,34,New Jersey,341033,1962,90,48
1033,34,New Jersey,341033,1963,89,46
1033,34,New Jersey,341033,1964,89,46
1033,34,New Jersey,341033,1984,85,49
1033,34,New Jersey,341033,1986,87,47
1033,34,New Jersey,341033,1987,89,49
1033,34,New Jersey,341033,1988,89,46
0661,46,South Dakota,460600,1985,89,51
0660,46,South Dakota,460600,1985,89,51
0608,46,South Dakota,460600,1985,89,51
0606,46,South Dakota,460600,1985,89,51
0605,46,South Dakota,460600,1985,89,51
0604,46,South Dakota,460600,1985,89,51
0603,46,South Dakota,460600,1985,89,51
0601,46,South Dakota,460600,1985,89,51
0662,46,South Dakota,460600,1986,94,56
0661,46,South Dakota,460600,1986,94,56
0660,46,South Dakota,460600,1986,94,56
0212,37,North Carolina,370200,1989,91,50
0211,37,North Carolina,370200,1989,91,50
0210,37,North Carolina,370200,1989,91,50
0209,37,North Carolina,370200,1989,91,50
0208,37,North Carolina,370200,1989,91,50
0207,37,North Carolina,370200,1989,91,50
0206,37,North Carolina,370200,1989,91,50
0205,37,North Carolina,370200,1989,91,50
0204,37,North Carolina,370200,1989,91,50
0203,37,North Carolina,370200,1989,91,50
0202,37,North Carolina,370200,1989,91,50
0201,37,North Carolina,370200,1989,91,50
0260,37,North Carolina,370200,1990,89,45
0259,37,North Carolina,370200,1990,89,45
0212,37,North Carolina,370200,1990,89,45
0211,37,North Carolina,370200,1990,89,45
0210,37,North Carolina,370200,1990,89,45
0209,37,North Carolina,370200,1990,89,45
0208,37,North Carolina,370200,1990,89,45
0207,37,North Carolina,370200,1990,89,45
0206,37,North Carolina,370200,1990,89,45
0205,37,North Carolina,370200,1990,89,45
0204,37,North Carolina,370200,1990,89,45
0203,37,North Carolina,370200,1990,89,45
0202,37,North Carolina,370200,1990,89,45
0201,37,North Carolina,370200,1990,89,45
0260,37,North Carolina,370200,1991,88,46
0259,37,North Carolina,370200,1991,88,46
0212,37,North Carolina,370200,1991,88,46
0211,37,North Carolina,370200,1991,88,46
0210,37,North Carolina,370200,1991,88,46
0209,37,North Carolina,370200,1991,88,46
0208,37,North Carolina,370200,1991,88,46
0207,37,North Carolina,370200,1991,88,46
0206,37,North Carolina,370200,1991,88,46
0205,37,North Carolina,370200,1991,88,46
0204,37,North Carolina,370200,1991,88,46
0203,37,North Carolina,370200,1991,88,46
0202,37,North Carolina,370200,1991,88,46
0201,37,North Carolina,370200,1991,88,46
0260,37,North Carolina,370200,1992,89,47
0259,37,North Carolina,370200,1992,89,47
0212,37,North Carolina,370200,1992,89,47
0211,37,North Carolina,370200,1992,89,47
0210,37,North Carolina,370200,1992,89,47
0209,37,North Carolina,370200,1992,89,47
0208,37,North Carolina,370200,1992,89,47
0207,37,North Carolina,370200,1992,89,47
0206,37,North Carolina,370200,1992,89,47
0205,37,North Carolina,370200,1992,89,47
0204,37,North Carolina,370200,1992,89,47
0203,37,North Carolina,370200,1992,89,47
0202,37,North Carolina,370200,1992,89,47
0201,37,North Carolina,370200,1992,89,47
0260,37,North Carolina,370200,1993,89,47
0259,37,North Carolina,370200,1993,89,47
0212,37,North Carolina,370200,1993,89,47
0211,37,North Carolina,370200,1993,89,47
0210,37,North Carolina,370200,1993,89,47
0209,37,North Carolina,370200,1993,89,47
0208,37,North Carolina,370200,1993,89,47
0207,37,North Carolina,370200,1993,89,47
0206,37,North Carolina,370200,1993,89,47
0205,37,North Carolina,370200,1993,89,47
0204,37,North Carolina,370200,1993,89,47
0203,37,North Carolina,370200,1993,89,47
0202,37,North Carolina,370200,1993,89,47
0201,37,North Carolina,370200,1993,89,47
0260,37,North Carolina,370200,1994,91,47
0259,37,North Carolina,370200,1994,91,47
0212,37,North Carolina,370200,1994,91,47
0211,37,North Carolina,370200,1994,91,47
0210,37,North Carolina,370200,1994,91,47
0209,37,North Carolina,370200,1994,91,47
0208,37,North Carolina,370200,1994,91,47
0207,37,North Carolina,370200,1994,91,47
0206,37,North Carolina,370200,1994,91,47
0205,37,North Carolina,370200,1994,91,47
0204,37,North Carolina,370200,1994,91,47
0203,37,North Carolina,370200,1994,91,47
0202,37,North Carolina,370200,1994,91,47
0201,37,North Carolina,370200,1994,91,47
0260,37,North Carolina,370200,1995,88,46
0259,37,North Carolina,370200,1995,88,46
0212,37,North Carolina,370200,1995,88,46
0211,37,North Carolina,370200,1995,88,46
0210,37,North Carolina,370200,1995,88,46
0209,37,North Carolina,370200,1995,88,46
0208,37,North Carolina,370200,1995,88,46
0207,37,North Carolina,370200,1995,88,46
0206,37,North Carolina,370200,1995,88,46
0205,37,North Carolina,370200,1995,88,46
0204,37,North Carolina,370200,1995,88,46
0203,37,North Carolina,370200,1995,88,46
0202,37,North Carolina,370200,1995,88,46
0201,37,North Carolina,370200,1995,88,46
0260,37,North Carolina,370200,1996,91,50
0259,37,North Carolina,370200,1996,91,50
0212,37,North Carolina,370200,1996,91,50
0211,37,North Carolina,370200,1996,91,50
0210,37,North Carolina,370200,1996,91,50
0208,37,North Carolina,370200,1996,91,50
0207,37,North Carolina,370200,1996,91,50
0206,37,North Carolina,370200,1996,91,50
0205,37,North Carolina,370200,1996,91,50
0203,37,North Carolina,370200,1996,91,50
0202,37,North Carolina,370200,1996,91,50
0201,37,North Carolina,370200,1996,91,50
0260,37,North Carolina,370200,1997,90,47
0212,37,North Carolina,370200,1997,90,47
0211,37,North Carolina,370200,1997,90,47
0210,37,North Carolina,370200,1997,90,47
0209,37,North Carolina,370200,1997,90,47
0208,37,North Carolina,370200,1997,90,47
0206,37,North Carolina,370200,1997,90,47
0205,37,North Carolina,370200,1997,90,47
0204,37,North Carolina,370200,1997,90,47
0203,37,North Carolina,370200,1997,90,47
0201,37,North Carolina,370200,1997,90,47
0260,37,North Carolina,370200,1998,92,50
0259,37,North Carolina,370200,1998,92,50
0212,37,North Carolina,370200,1998,92,50
0210,37,North Carolina,370200,1998,92,50
0116,26,Michigan,260100,2007,88,50
0115,26,Michigan,260100,2007,88,50
0114,26,Michigan,260100,2007,88,50
0113,26,Michigan,260100,2007,88,50
0159,26,Michigan,260100,2008,88,51
0124,26,Michigan,260100,2008,88,51
0123,26,Michigan,260100,2008,88,51
0122,26,Michigan,260100,2008,88,51
0121,26,Michigan,260100,2008,88,51
0120,26,Michigan,260100,2008,88,51
0119,26,Michigan,260100,2008,88,51
0118,26,Michigan,260100,2008,88,51
0117,26,Michigan,260100,2008,88,51
0116,26,Michigan,260100,2008,88,51
0115,26,Michigan,260100,2008,88,51
0114,26,Michigan,260100,2008,88,51
0113,26,Michigan,260100,2008,88,51
0159,26,Michigan,260100,2009,87,51
0123,26,Michigan,260100,2009,87,51
0122,26,Michigan,260100,2009,87,51
0121,26,Michigan,260100,2009,87,51
0120,26,Michigan,260100,2009,87,51
0118,26,Michigan,260100,2009,87,51
0117,26,Michigan,260100,2009,87,51
0116,26,Michigan,260100,2009,87,51
0115,26,Michigan,260100,2009,87,51
0113,26,Michigan,260100,2009,87,51
0159,26,Michigan,260100,2010,88,51
0124,26,Michigan,260100,2010,88,51
0123,26,Michigan,260100,2010,88,51
0122,26,Michigan,260100,2010,88,51
0120,26,Michigan,260100,2010,88,51
0119,26,Michigan,260100,2010,88,51
0118,26,Michigan,260100,2010,88,51
0117,26,Michigan,260100,2010,88,51
0115,26,Michigan,260100,2010,88,51
0114,26,Michigan,260100,2010,88,51
0113,26,Michigan,260100,2010,88,51
0259,26,Michigan,260200,1984,91,56
0224,26,Michigan,260200,1984,91,56
0222,26,Michigan,260200,1984,91,56
0221,26,Michigan,260200,1984,91,56
0220,26,Michigan,260200,1984,91,56
0219,26,Michigan,260200,1984,91,56
0217,26,Michigan,260200,1984,91,56
0216,26,Michigan,260200,1984,91,56
0215,26,Michigan,260200,1984,91,56
0214,26,Michigan,260200,1984,91,56
0259,26,Michigan,260200,1985,91,54
0224,26,Michigan,260200,1985,91,54
0223,26,Michigan,260200,1985,91,54
0222,26,Michigan,260200,1985,91,54
0221,26,Michigan,260200,1985,91,54
0219,26,Michigan,260200,1985,91,54
0218,26,Michigan,260200,1985,91,54
0217,26,Michigan,260200,1985,91,54
0216,26,Michigan,260200,1985,91,54
0214,26,Michigan,260200,1985,91,54
0213,26,Michigan,260200,1985,91,54
4135,12,Florida,124135,2009,92,46
4135,12,Florida,124135,2010,91,45
4136,12,Florida,124136,1984,97,52
4136,12,Florida,124136,1985,96,49
4136,12,Florida,124136,1986,94,48
4136,12,Florida,124136,1987,94,49
4136,12,Florida,124136,1988,94,48
4136,12,Florida,124136,1989,95,47
4136,12,Florida,124136,1990,94,47
4136,12,Florida,124136,1991,96,52
4136,12,Florida,124136,1992,96,51
4136,12,Florida,124136,1993,95,50
4136,12,Florida,124136,1994,97,57
4136,12,Florida,124136,1995,97,54
4136,12,Florida,124136,1996,96,52
4136,12,Florida,124136,1997,97,53
4136,12,Florida,124136,1998,97,51
4136,12,Florida,124136,1999,96,49
4136,12,Florida,124136,2000,96,46
4136,12,Florida,124136,2001,96,50
4136,12,Florida,124136,2002,96,52
4136,12,Florida,124136,2003,97,52
4136,12,Florida,124136,2004,95,49
4136,12,Florida,124136,2005,95,51
4136,12,Florida,124136,2006,94,45
4136,12,Florida,124136,2007,91,47
4136,12,Florida,124136,2008,90,46
4136,12,Florida,124136,2009,92,46
4136,12,Florida,124136,2010,91,45
4137,12,Florida,124137,1984,97,52
4137,12,Florida,124137,1985,96,49
4137,12,Florida,124137,1986,94,48
4137,12,Florida,124137,1987,94,49
4137,12,Florida,124137,1988,94,48
4137,12,Florida,124137,1989,95,47
4137,12,Florida,124137,1990,94,47
4137,12,Florida,124137,1991,96,52
4137,12,Florida,124137,1992,96,51
4137,12,Florida,124137,1993,95,50
4137,12,Florida,124137,1994,97,57
4137,12,Florida,124137,1995,97,54
4137,12,Florida,124137,1996,96,52
4137,12,Florida,124137,1997,97,53
4137,12,Florida,124137,1998,97,51
4137,12,Florida,124137,1999,96,49
4137,12,Florida,124137,2000,96,46
4137,12,Florida,124137,2001,96,50
4137,12,Florida,124137,2002,96,52
4137,12,Florida,124137,2003,97,52
4137,12,Florida,124137,2004,95,49
4137,12,Florida,124137,2005,95,51
4137,12,Florida,124137,2006,94,45
4137,12,Florida,124137,2007,91,47
4137,12,Florida,124137,2008,90,46
4137,12,Florida,124137,2009,92,46
4137,12,Florida,124137,2010,91,45
4138,12,Florida,124138,1971,0,0
4138,12,Florida,124138,1984,87,53
4138,12,Florida,124138,1985,90,53
4138,12,Florida,124138,1986,97,56
4138,12,Florida,124138,1987,95,56
4138,12,Florida,124138,1988,96,54
4138,12,Florida,124138,1989,94,53
4138,12,Florida,124138,1990,94,54
4138,12,Florida,124138,1991,95,56
4138,12,Florida,124138,1992,95,55
4138,12,Florida,124138,1993,97,56
4138,12,Florida,124138,1994,97,60
4138,12,Florida,124138,1995,95,56
4138,12,Florida,124138,1996,95,55
4138,12,Florida,124138,1997,97,56
4138,12,Florida,124138,1998,97,54
4138,12,Florida,124138,1999,95,53
4138,12,Florida,124138,2000,95,52
4138,12,Florida,124138,2001,95,55
4138,12,Florida,124138,2002,95,57
4138,12,Florida,124138,2003,95,57
5301,48,Texas,485301,2004,87,48
5301,48,Texas,485301,2005,79,37
5301,48,Texas,485301,2006,80,34
5301,48,Texas,485301,2007,87,47
5301,48,Texas,485301,2008,81,37
5301,48,Texas,485301,2009,84,43
5301,48,Texas,485301,2010,85,41
5310,48,Texas,485310,1960,88,46
5310,48,Texas,485310,1961,88,46
5310,48,Texas,485310,1962,86,44
5310,48,Texas,485310,1963,82,37
5310,48,Texas,485310,1964,87,43
5310,48,Texas,485310,1970,0,0
5310,48,Texas,485310,1984,83,41
5310,48,Texas,485310,1985,84,46
5310,48,Texas,485310,1986,87,45
5310,48,Texas,485310,1987,88,44
5310,48,Texas,485310,1988,84,39
5310,48,Texas,485310,1989,86,43
5310,48,Texas,485310,1990,88,45
5310,48,Texas,485310,1991,90,47
5310,48,Texas,485310,1992,89,47
5310,48,Texas,485310,1993,88,46
5310,48,Texas,485310,1994,92,50
5310,48,Texas,485310,1995,88,47
5310,48,Texas,485310,1996,86,45
5310,48,Texas,485310,1997,90,50
5310,48,Texas,485310,1998,87,47
5310,48,Texas,485310,1999,85,43
5310,48,Texas,485310,2000,84,45
5310,48,Texas,485310,2001,89,48
5310,48,Texas,485310,2002,88,46
5310,48,Texas,485310,2003,88,45
5310,48,Texas,485310,2004,87,47
5310,48,Texas,485310,2005,79,37
5310,48,Texas,485310,2006,79,34
5310,48,Texas,485310,2007,86,46
5310,48,Texas,485310,2008,79,36
5310,48,Texas,485310,2009,83,42
5310,48,Texas,485310,2010,85,40
5317,48,Texas,485317,1960,88,46
5317,48,Texas,485317,1961,88,46
5317,48,Texas,485317,1962,86,44
5317,48,Texas,485317,1963,82,37
5317,48,Texas,485317,1964,87,43
5317,48,Texas,485317,1970,0,0
5317,48,Texas,485317,1984,83,41
5317,48,Texas,485317,1985,84,46
5317,48,Texas,485317,1986,87,45
5317,48,Texas,485317,1987,88,44
5317,48,Texas,485317,1988,84,39
5317,48,Texas,485317,1989,86,43
5317,48,Texas,485317,1990,88,45
5317,48,Texas,485317,1991,90,47
5317,48,Texas,485317,1992,89,47
5317,48,Texas,485317,1993,88,46
5317,48,Texas,485317,1994,92,50
5317,48,Texas,485317,1995,88,47
5317,48,Texas,485317,1996,86,45
5317,48,Texas,485317,1997,90,50
5317,48,Texas,485317,1998,87,47
5317,48,Texas,485317,1999,85,43
5317,48,Texas,485317,2000,84,44
5317,48,Texas,485317,2001,89,49
5317,48,Texas,485317,2002,88,46
5317,48,Texas,485317,2003,88,45
5317,48,Texas,485317,2004,87,47
5317,48,Texas,485317,2005,79,38
5317,48,Texas,485317,2006,79,34
5317,48,Texas,485317,2007,85,46
5317,48,Texas,485317,2008,79,36
5317,48,Texas,485317,2009,83,42
5317,48,Texas,485317,2010,84,40
5323,48,Texas,485323,1955,71,27
5323,48,Texas,485323,1956,70,27
5323,48,Texas,485323,1957,82,38
5323,48,Texas,485323,1958,86,39
5323,48,Texas,485323,1959,79,30
5323,48,Texas,485323,1960,84,36
5323,48,Texas,485323,1961,80,34
5323,48,Texas,485323,1962,80,33
5323,48,Texas,485323,1963,76,29
5323,48,Texas,485323,1964,74,29
5323,48,Texas,485323,1970,0,0
5323,48,Texas,485323,1984,80,36
5323,48,Texas,485323,1985,81,37
5323,48,Texas,485323,1986,85,37
5323,48,Texas,485323,1987,87,39
5323,48,Texas,485323,1988,83,34
5323,48,Texas,485323,1989,80,31
5323,48,Texas,485323,1990,81,32
5323,48,Texas,485323,1991,83,34
5323,48,Texas,485323,1992,86,36
5323,48,Texas,485323,1993,87,36
5323,48,Texas,485323,1994,83,32
5323,48,Texas,485323,1995,83,34
5323,48,Texas,485323,1996,80,32
5323,48,Texas,485323,1997,89,42
5323,48,Texas,485323,1998,83,33
5323,48,Texas,485323,2000,79,33
5323,48,Texas,485323,2001,83,36
5323,48,Texas,485323,2002,81,34
5323,48,Texas,485323,2003,80,31
5323,48,Texas,485323,2005,83,34
5323,48,Texas,485323,2006,79,28
5323,48,Texas,485323,2007,83,34
5323,48,Texas,485323,2008,79,27
5323,48,Texas,485323,2010,84,34
5328,48,Texas,485328,1960,86,41
5328,48,Texas,485328,1961,86,41
5328,48,Texas,485328,1962,84,39
5328,48,Texas,485328,1963,81,35
5328,48,Texas,485328,1973,0,0
5328,48,Texas,485328,1974,100,1
5328,48,Texas,485328,1984,81,38
5328,48,Texas,485328,1985,83,43
5328,48,Texas,485328,1987,89,42
5328,48,Texas,485328,1988,85,36
5328,48,Texas,485328,1989,86,39
5328,48,Texas,485328,1990,87,40
5328,48,Texas,485328,1992,90,44
5328,48,Texas,485328,1993,90,45
5328,48,Texas,485328,1994,88,42
5328,48,Texas,485328,1995,86,41
5328,48,Texas,485328,1997,89,44
5328,48,Texas,485328,1998,85,41
5328,48,Texas,485328,1999,85,40
5328,48,Texas,485328,2000,82,39
5328,48,Texas,485328,2001,86,43
5328,48,Texas,485328,2002,88,44
5328,48,Texas,485328,2003,86,40
5328,48,Texas,485328,2004,92,47
5328,48,Texas,485328,2005,85,39
5328,48,Texas,485328,2006,76,30
5328,48,Texas,485328,2007,83,43
5328,48,Texas,485328,2008,76,30
5328,48,Texas,485328,2009,82,37
1033,34,New Jersey,341033,1989,89,49
1033,34,New Jersey,341033,1990,91,49
1033,34,New Jersey,341033,1992,89,50
1033,34,New Jersey,341033,1993,89,49
1033,34,New Jersey,341033,1994,92,48
1033,34,New Jersey,341033,1995,89,48
1033,34,New Jersey,341033,1997,91,46
1033,34,New Jersey,341033,1998,91,49
1033,34,New Jersey,341033,1999,89,45
1033,34,New Jersey,341033,2000,91,51
1033,34,New Jersey,341033,2002,90,48
1033,34,New Jersey,341033,2003,92,54
1033,34,New Jersey,341033,2004,88,50
1033,34,New Jersey,341033,2005,86,46
1033,34,New Jersey,341033,2007,85,45
1033,34,New Jersey,341033,2008,87,47
1033,34,New Jersey,341033,2009,89,50
1033,34,New Jersey,341033,2010,88,47
1034,34,New Jersey,341034,1961,86,51
1034,34,New Jersey,341034,1963,87,46
1034,34,New Jersey,341034,1964,87,46
1034,34,New Jersey,341034,1971,0,0
1034,34,New Jersey,341034,1973,0,0
1034,34,New Jersey,341034,1985,86,47
1034,34,New Jersey,341034,1986,88,47
1034,34,New Jersey,341034,1987,88,47
A350,4,Arizona,041036,1994,43,18
A330,4,Arizona,041036,1994,43,18
A320,4,Arizona,041036,1994,43,18
A310,4,Arizona,041036,1994,43,18
1036,4,Arizona,041036,1994,43,18
A390,4,Arizona,041036,1995,48,21
A350,4,Arizona,041036,1995,48,21
A330,4,Arizona,041036,1995,48,21
A320,4,Arizona,041036,1995,48,21
A310,4,Arizona,041036,1995,48,21
1036,4,Arizona,041036,1995,48,21
A390,4,Arizona,041036,1996,43,18
A350,4,Arizona,041036,1996,43,18
A330,4,Arizona,041036,1996,43,18
A320,4,Arizona,041036,1996,43,18
A310,4,Arizona,041036,1996,43,18
1036,4,Arizona,041036,1996,43,18
A390,4,Arizona,041036,1997,42,17
A350,4,Arizona,041036,1997,42,17
A330,4,Arizona,041036,1997,42,17
A320,4,Arizona,041036,1997,42,17
A310,4,Arizona,041036,1997,42,17
1036,4,Arizona,041036,1997,42,17
A390,4,Arizona,041036,1998,57,24
