STATE_CODE,STATE_CODE_EXP,SHRP_ID,CONSTRUCTION_NO,CN_ASSIGN_DATE,CN_CHANGE_REASON,CN_CHANGE_REASON_EXP,GPS_SPS,GPS_SPS_EXP,EXPERIMENT_NO,EXPERIMENT_NO_EXP,STATUS_EXP,STATUS,ASSIGN_DATE,DEASSIGN_DATE,SEAS_ID,SUPPLEMENTAL,RECORD_STATUS,EXP_SECT_RS,BASIC_INFO_RS,PAV_STRUCT_RS,TRAFFIC_RS,CLIMATIC_RS
18,Indiana,5528,2,10/15/1990,19,Asphalt Concrete Overlay,G,General Pavement Studies,7B,"AC Overlay with Conventional Asphalt Cement on PCC Pavement, with CPR or No Pretreatment",Out-of-study,O,10/15/1990,10/15/2003,,,E,E,E,E,E,E
18,Indiana,5538,1,01/01/1987,,,G,General Pavement Studies,4,Jointed Reinforced Concrete Pavement (JPCP),Out-of-study,O,01/01/1987,10/14/1990,,,E,E,E,E,E,E
18,Indiana,5538,2,10/14/1990,19,Asphalt Concrete Overlay,G,General Pavement Studies,7B,"AC Overlay with Conventional Asphalt Cement on PCC Pavement, with CPR or No Pretreatment",Out-of-study,O,10/14/1990,09/01/2003,,,E,E,E,E,E,E
18,Indiana,6012,1,01/01/1987,,,G,General Pavement Studies,6A,Existing AC Overlay on AC Pavement ,,,01/01/1987,06/12/1995,,,E,E,E,E,E,E
18,Indiana,6012,2,06/12/1995,55,Mill Existing Pavement and Overlay with Hot-Mix Recycled AC,G,General Pavement Studies,6S,AC Overlay on AC Pavement with Milling and/or Fabric Pretreatment,,,06/12/1995,,,,E,E,E,E,E,E
18,Indiana,9020,1,01/01/1987,,,G,General Pavement Studies,9,Unbonded PCC Overlay of PCC Pavement,Out-of-study,O,01/01/1987,09/01/2004,,,E,E,E,E,E,E
18,Indiana,A300,1,01/01/1987,,,S,Specific Pavement Studies,3,Preventive Maintenance of AC Pavement,Out-of-study,O,01/01/1987,06/23/1995,,,E,E,E,,E,E
18,Indiana,A310,1,01/01/1987,,,S,Specific Pavement Studies,3,Preventive Maintenance of AC Pavement,Out-of-study,O,01/01/1987,06/23/1995,,,E,E,E,E,E,E
18,Indiana,A310,2,03/31/1992,19,Asphalt Concrete Overlay,S,Specific Pavement Studies,3,Preventive Maintenance of AC Pavement,Out-of-study,O,01/01/1987,06/23/1995,,,E,E,E,E,E,E
18,Indiana,A320,1,01/01/1987,,,S,Specific Pavement Studies,3,Preventive Maintenance of AC Pavement,Out-of-study,O,01/01/1987,06/23/1995,,,E,E,E,E,E,E
18,Indiana,A320,2,08/16/1990,33,Slurry Seal Coat,S,Specific Pavement Studies,3,Preventive Maintenance of AC Pavement,Out-of-study,O,01/01/1987,06/23/1995,,,E,E,E,E,E,E
18,Indiana,A330,1,01/01/1987,,,S,Specific Pavement Studies,3,Preventive Maintenance of AC Pavement,Out-of-study,O,01/01/1987,06/23/1995,,,E,E,E,E,E,E
18,Indiana,3003,1,01/01/1987,,,G,General Pavement Studies,3,Jointed Plain Concrete Pavement (JPCP),Out-of-study,O,01/01/1987,06/01/1993,,,E,E,E,E,E,E
18,Indiana,3003,2,09/01/1991,54,Partial depth patching of PCC pavements at joints,G,General Pavement Studies,3,Jointed Plain Concrete Pavement (JPCP),Out-of-study,O,01/01/1987,06/01/1993,,,E,E,E,E,E,E
18,Indiana,3030,1,01/01/1987,,,G,General Pavement Studies,3,Jointed Plain Concrete Pavement (JPCP),Out-of-study,O,01/01/1987,05/10/2009,,,E,E,E,E,E,E
18,Indiana,3031,1,01/01/1987,,,G,General Pavement Studies,3,Jointed Plain Concrete Pavement (JPCP),Out-of-study,O,01/01/1987,04/01/2017,,,E,E,E,E,E,E
18,Indiana,4021,1,01/01/1987,,,G,General Pavement Studies,4,Jointed Reinforced Concrete Pavement (JPCP),Out-of-study,O,01/01/1987,04/05/2000,,,E,E,E,E,E,E
18,Indiana,4042,1,01/01/1987,,,G,General Pavement Studies,4,Jointed Reinforced Concrete Pavement (JPCP),Out-of-study,O,01/01/1987,08/01/2016,,,E,E,E,E,E,E
18,Indiana,5022,1,01/01/1987,,,G,General Pavement Studies,5,Continuously Reinforced Concrete Pavement (CRCP),Out-of-study,O,01/01/1987,05/16/1992,,,E,E,E,E,E,E
18,Indiana,5022,2,05/16/1992,"10,19",,G,General Pavement Studies,7B,"AC Overlay with Conventional Asphalt Cement on PCC Pavement, with CPR or No Pretreatment",Out-of-study,O,05/16/1992,10/15/2002,,,E,E,E,E,E,E
18,Indiana,5043,1,01/01/1987,,,G,General Pavement Studies,5,Continuously Reinforced Concrete Pavement (CRCP),Out-of-study,O,01/01/1987,09/01/2002,,,E,E,E,E,E,E
18,Indiana,5518,1,01/01/1987,,,G,General Pavement Studies,5,Continuously Reinforced Concrete Pavement (CRCP),Out-of-study,O,01/01/1987,11/15/1993,,,E,E,E,E,E,E
18,Indiana,5528,1,01/01/1987,,,G,General Pavement Studies,4,Jointed Reinforced Concrete Pavement (JPCP),Out-of-study,O,01/01/1987,10/15/1990,,,E,E,E,E,E,E
18,Indiana,0904,2,07/25/1992,"4,19,38,50",,S,Specific Pavement Studies,9C,"Superpave Asphalt Binder Study, AC Overlay on CRCP)",Out-of-study,O,01/01/1992,08/01/2004,,S,E,E,E,E,E,E
18,Indiana,0905,1,01/01/1992,,,S,Specific Pavement Studies,9C,"Superpave Asphalt Binder Study, AC Overlay on CRCP)",Out-of-study,O,01/01/1992,08/01/2004,,S,E,E,E,E,E,E
18,Indiana,0905,2,07/25/1992,"4,19,38,50",,S,Specific Pavement Studies,9C,"Superpave Asphalt Binder Study, AC Overlay on CRCP)",Out-of-study,O,01/01/1992,08/01/2004,,S,E,E,E,E,E,E
18,Indiana,1028,1,01/01/1987,,,G,General Pavement Studies,1,Asphalt Concrete on Unbound Granular Base,Out-of-study,O,01/01/1987,06/23/1995,,,E,E,E,E,E,E
18,Indiana,1028,2,06/23/1995,55,Mill Existing Pavement and Overlay with Hot-Mix Recycled AC,G,General Pavement Studies,6S,AC Overlay on AC Pavement with Milling and/or Fabric Pretreatment,Out-of-study,O,06/23/1995,05/15/2017,,,E,E,E,E,E,E
18,Indiana,1037,1,01/01/1987,,,G,General Pavement Studies,1,Asphalt Concrete on Unbound Granular Base,,,01/01/1987,09/15/1994,,,E,E,E,E,E,E
18,Indiana,1037,2,09/15/1994,51,Mill Off AC and Overlay with AC ,G,General Pavement Studies,6S,AC Overlay on AC Pavement with Milling and/or Fabric Pretreatment,,,09/15/1994,05/05/2003,,,E,E,E,E,E,E
18,Indiana,2008,1,01/01/1987,,,G,General Pavement Studies,2,Asphalt Concrete on Bound Base,Out-of-study,O,01/01/1987,06/01/1994,,,E,E,E,E,E,E
18,Indiana,2008,2,06/01/1989,32,Sand Seal Coat,G,General Pavement Studies,2,Asphalt Concrete on Bound Base,Out-of-study,O,01/01/1987,06/01/1994,,,E,E,E,E,E,E
18,Indiana,2009,1,01/01/1987,,,G,General Pavement Studies,2,Asphalt Concrete on Bound Base,Out-of-study,O,01/01/1987,04/05/1999,,,E,E,E,E,E,E
18,Indiana,3002,1,01/01/1987,,,G,General Pavement Studies,3,Jointed Plain Concrete Pavement (JPCP),Out-of-study,O,01/01/1987,07/01/2014,A,,E,E,E,E,E,E
18,Indiana,0664,2,06/21/1990,"10,19,46",,S,Specific Pavement Studies,6,Rehabilitation of Jointed PCC Pavement,Out-of-study,O,01/01/1987,10/01/2005,,S,E,E,E,E,E,E
18,Indiana,0665,1,01/01/1987,,,S,Specific Pavement Studies,6,Rehabilitation of Jointed PCC Pavement,Out-of-study,O,01/01/1987,10/01/2005,,S,E,E,E,E,E,E
18,Indiana,0665,2,07/21/1990,"10,19,46",,S,Specific Pavement Studies,6,Rehabilitation of Jointed PCC Pavement,Out-of-study,O,01/01/1987,10/01/2005,,S,E,E,E,E,E,E
18,Indiana,0666,1,01/01/1987,,,S,Specific Pavement Studies,6,Rehabilitation of Jointed PCC Pavement,Out-of-study,O,01/01/1987,10/01/2005,,S,E,E,E,E,E,E
18,Indiana,0666,2,07/21/1990,"10,19,46",,S,Specific Pavement Studies,6,Rehabilitation of Jointed PCC Pavement,Out-of-study,O,01/01/1987,10/01/2005,,S,E,E,E,E,E,E
18,Indiana,0667,1,01/01/1987,,,S,Specific Pavement Studies,6,Rehabilitation of Jointed PCC Pavement,Out-of-study,O,01/01/1987,10/01/2005,,S,E,E,E,E,E,E
18,Indiana,0667,2,07/21/1990,"10,19,46",,S,Specific Pavement Studies,6,Rehabilitation of Jointed PCC Pavement,Out-of-study,O,01/01/1987,10/01/2005,,S,E,E,E,E,E,E
18,Indiana,0668,1,01/01/1987,,,S,Specific Pavement Studies,6,Rehabilitation of Jointed PCC Pavement,Out-of-study,O,01/01/1987,10/01/2005,,S,E,E,E,E,E,E
18,Indiana,0668,2,07/21/1990,"10,19,46",,S,Specific Pavement Studies,6,Rehabilitation of Jointed PCC Pavement,Out-of-study,O,01/01/1987,10/01/2005,,S,E,E,E,E,E,E
18,Indiana,0669,1,01/01/1987,,,S,Specific Pavement Studies,6,Rehabilitation of Jointed PCC Pavement,Out-of-study,O,01/01/1987,10/01/2005,,S,E,E,E,E,E,E
18,Indiana,0669,2,07/21/1990,"10,19,46",,S,Specific Pavement Studies,6,Rehabilitation of Jointed PCC Pavement,Out-of-study,O,01/01/1987,10/01/2005,,S,E,E,E,E,E,E
18,Indiana,0670,1,01/01/1987,,,S,Specific Pavement Studies,6,Rehabilitation of Jointed PCC Pavement,Out-of-study,O,01/01/1987,10/01/2005,,S,E,E,E,E,E,E
18,Indiana,0670,2,07/21/1990,"10,19,46",,S,Specific Pavement Studies,6,Rehabilitation of Jointed PCC Pavement,Out-of-study,O,01/01/1987,10/01/2005,,S,E,E,E,E,E,E
18,Indiana,0671,1,01/01/1987,,,S,Specific Pavement Studies,6,Rehabilitation of Jointed PCC Pavement,Out-of-study,O,01/01/1987,10/01/2005,,S,E,E,E,E,E,E
18,Indiana,0671,2,07/21/1990,"10,19,46",,S,Specific Pavement Studies,6,Rehabilitation of Jointed PCC Pavement,Out-of-study,O,01/01/1987,10/01/2005,,S,E,E,E,E,E,E
18,Indiana,0672,1,01/01/1987,,,S,Specific Pavement Studies,6,Rehabilitation of Jointed PCC Pavement,Out-of-study,O,01/01/1987,10/01/2005,,S,E,E,E,E,E,E
18,Indiana,0672,2,06/11/1990,"10,19,54",,S,Specific Pavement Studies,6,Rehabilitation of Jointed PCC Pavement,Out-of-study,O,01/01/1987,10/01/2005,,S,E,E,E,E,E,E
18,Indiana,0900,1,01/01/1992,,,S,Specific Pavement Studies,9P,Pilot Superpave Asphalt Binder Study (Project Level Designation),Out-of-study,O,01/01/1992,08/01/2004,,,E,E,E,,E,E
18,Indiana,0901,1,01/01/1992,,,S,Specific Pavement Studies,9C,"Superpave Asphalt Binder Study, AC Overlay on CRCP)",Out-of-study,O,01/01/1992,08/01/2004,,,E,E,E,E,E,E
18,Indiana,0901,2,07/25/1992,"19,38",,S,Specific Pavement Studies,9C,"Superpave Asphalt Binder Study, AC Overlay on CRCP)",Out-of-study,O,01/01/1992,08/01/2004,,,E,E,E,E,E,E
18,Indiana,0902,1,01/01/1992,,,S,Specific Pavement Studies,9C,"Superpave Asphalt Binder Study, AC Overlay on CRCP)",Out-of-study,O,01/01/1992,08/01/2004,,,E,E,E,E,E,E
18,Indiana,0902,2,07/25/1992,"4,19,38,50",,S,Specific Pavement Studies,9C,"Superpave Asphalt Binder Study, AC Overlay on CRCP)",Out-of-study,O,01/01/1992,08/01/2004,,,E,E,E,E,E,E
18,Indiana,0904,1,01/01/1992,,,S,Specific Pavement Studies,9C,"Superpave Asphalt Binder Study, AC Overlay on CRCP)",Out-of-study,O,01/01/1992,08/01/2004,,S,E,E,E,E,E,E
18,Indiana,0603,1,01/01/1987,,,S,Specific Pavement Studies,6,Rehabilitation of Jointed PCC Pavement,Out-of-study,O,01/01/1987,10/01/2005,,,E,E,E,E,E,E
18,Indiana,0603,2,06/11/1990,"10,19,54",,S,Specific Pavement Studies,6,Rehabilitation of Jointed PCC Pavement,Out-of-study,O,01/01/1987,10/01/2005,,,E,E,E,E,E,E
48,Texas,I350,2,10/09/1990,31,Aggregate Seal Coat,S,Specific Pavement Studies,3,Preventive Maintenance of AC Pavement,Out-of-study,O,01/01/1987,01/30/2006,,,E,E,E,E,E,E
48,Texas,J300,1,01/01/1987,,,S,Specific Pavement Studies,3,Preventive Maintenance of AC Pavement,Out-of-study,O,01/01/1987,01/30/2006,,,E,E,E,,E,E
48,Texas,J310,1,01/01/1987,,,S,Specific Pavement Studies,3,Preventive Maintenance of AC Pavement,Out-of-study,O,01/01/1987,01/30/2006,,,E,E,E,E,E,E
48,Texas,J310,2,10/30/1990,19,Asphalt Concrete Overlay,S,Specific Pavement Studies,3,Preventive Maintenance of AC Pavement,Out-of-study,O,01/01/1987,01/30/2006,,,E,E,E,E,E,E
48,Texas,J320,1,01/01/1987,,,S,Specific Pavement Studies,3,Preventive Maintenance of AC Pavement,Out-of-study,O,01/01/1987,01/30/2006,,,E,E,E,E,E,E
48,Texas,J320,2,10/15/1990,33,Slurry Seal Coat,S,Specific Pavement Studies,3,Preventive Maintenance of AC Pavement,Out-of-study,O,01/01/1987,01/30/2006,,,E,E,E,E,E,E
48,Texas,J330,1,01/01/1987,,,S,Specific Pavement Studies,3,Preventive Maintenance of AC Pavement,Out-of-study,O,01/01/1987,01/30/2006,,,E,E,E,E,E,E
48,Texas,J340,1,01/01/1987,,,S,Specific Pavement Studies,3,Preventive Maintenance of AC Pavement,Out-of-study,O,01/01/1987,01/30/2006,,,E,E,E,E,E,E
48,Texas,J350,1,01/01/1987,,,S,Specific Pavement Studies,3,Preventive Maintenance of AC Pavement,Out-of-study,O,01/01/1987,01/30/2006,,,E,E,E,E,E,E
48,Texas,J350,2,10/15/1990,31,Aggregate Seal Coat,S,Specific Pavement Studies,3,Preventive Maintenance of AC Pavement,Out-of-study,O,01/01/1987,01/30/2006,,,E,E,E,E,E,E
48,Texas,J351,1,01/01/1987,,,S,Specific Pavement Studies,3,Preventive Maintenance of AC Pavement,Out-of-study,O,01/01/1987,01/30/2006,,S,E,E,E,E,E,E
48,Texas,J351,2,07/11/1990,31,Aggregate Seal Coat,S,Specific Pavement Studies,3,Preventive Maintenance of AC Pavement,Out-of-study,O,01/01/1987,01/30/2006,,S,E,E,E,E,E,E
48,Texas,K300,1,01/01/1987,,,S,Specific Pavement Studies,3,Preventive Maintenance of AC Pavement,Out-of-study,O,01/01/1987,09/14/1998,,,E,E,E,,E,E
48,Texas,K310,1,01/01/1987,,,S,Specific Pavement Studies,3,Preventive Maintenance of AC Pavement,Out-of-study,O,01/01/1987,09/14/1998,,,E,E,E,E,E,E
48,Texas,K310,2,06/19/1990,1,Crack Sealing,S,Specific Pavement Studies,3,Preventive Maintenance of AC Pavement,Out-of-study,O,01/01/1987,09/14/1998,,,E,E,E,E,E,E
48,Texas,K310,3,10/30/1990,19,Asphalt Concrete Overlay,S,Specific Pavement Studies,3,Preventive Maintenance of AC Pavement,Out-of-study,O,01/01/1987,09/14/1998,,,E,E,E,E,E,E
48,Texas,K320,1,01/01/1987,,,S,Specific Pavement Studies,3,Preventive Maintenance of AC Pavement,Out-of-study,O,01/01/1987,09/14/1998,,,E,E,E,E,E,E
48,Texas,K320,2,06/19/1990,1,Crack Sealing,S,Specific Pavement Studies,3,Preventive Maintenance of AC Pavement,Out-of-study,O,01/01/1987,09/14/1998,,,E,E,E,E,E,E
48,Texas,K320,3,10/15/1990,33,Slurry Seal Coat,S,Specific Pavement Studies,3,Preventive Maintenance of AC Pavement,Out-of-study,O,01/01/1987,09/14/1998,,,E,E,E,E,E,E
48,Texas,K330,1,01/01/1987,,,S,Specific Pavement Studies,3,Preventive Maintenance of AC Pavement,Out-of-study,O,01/01/1987,09/14/1998,,,E,E,E,E,E,E
48,Texas,K340,1,01/01/1987,,,S,Specific Pavement Studies,3,Preventive Maintenance of AC Pavement,Out-of-study,O,01/01/1987,09/14/1998,,,E,E,E,E,E,E
48,Texas,K350,1,01/01/1987,,,S,Specific Pavement Studies,3,Preventive Maintenance of AC Pavement,Out-of-study,O,01/01/1987,09/14/1998,,,E,E,E,E,E,E
48,Texas,K350,2,06/19/1990,1,Crack Sealing,S,Specific Pavement Studies,3,Preventive Maintenance of AC Pavement,Out-of-study,O,01/01/1987,09/14/1998,,,E,E,E,E,E,E
48,Texas,K350,3,10/15/1990,31,Aggregate Seal Coat,S,Specific Pavement Studies,3,Preventive Maintenance of AC Pavement,Out-of-study,O,01/01/1987,09/14/1998,,,E,E,E,E,E,E
48,Texas,K351,1,01/01/1987,,,S,Specific Pavement Studies,3,Preventive Maintenance of AC Pavement,Out-of-study,O,01/01/1987,09/14/1998,,S,E,E,E,E,E,E
48,Texas,K351,2,06/19/1990,1,Crack Sealing,S,Specific Pavement Studies,3,Preventive Maintenance of AC Pavement,Out-of-study,O,01/01/1987,09/14/1998,,S,E,E,E,E,E,E
48,Texas,K351,3,07/12/1990,31,Aggregate Seal Coat,S,Specific Pavement Studies,3,Preventive Maintenance of AC Pavement,Out-of-study,O,01/01/1987,09/14/1998,,S,E,E,E,E,E,E
48,Texas,L300,1,01/01/1987,,,S,Specific Pavement Studies,3,Preventive Maintenance of AC Pavement,Out-of-study,O,01/01/1987,11/30/2001,,,E,E,E,,E,E
48,Texas,L310,1,01/01/1987,,,S,Specific Pavement Studies,3,Preventive Maintenance of AC Pavement,Out-of-study,O,01/01/1987,11/30/2001,,,E,E,E,E,E,E
48,Texas,L310,2,08/19/1990,1,Crack Sealing,S,Specific Pavement Studies,3,Preventive Maintenance of AC Pavement,Out-of-study,O,01/01/1987,11/30/2001,,,E,E,E,E,E,E
48,Texas,L310,3,04/15/1991,19,Asphalt Concrete Overlay,S,Specific Pavement Studies,3,Preventive Maintenance of AC Pavement,Out-of-study,O,01/01/1987,11/30/2001,,,E,E,E,E,E,E
48,Texas,L320,1,01/01/1987,,,S,Specific Pavement Studies,3,Preventive Maintenance of AC Pavement,Out-of-study,O,01/01/1987,11/30/2001,,,E,E,E,E,E,E
48,Texas,L320,2,08/19/1990,1,Crack Sealing,S,Specific Pavement Studies,3,Preventive Maintenance of AC Pavement,Out-of-study,O,01/01/1987,11/30/2001,,,E,E,E,E,E,E
48,Texas,L320,3,09/19/1990,33,Slurry Seal Coat,S,Specific Pavement Studies,3,Preventive Maintenance of AC Pavement,Out-of-study,O,01/01/1987,11/30/2001,,,E,E,E,E,E,E
48,Texas,L330,1,01/01/1987,,,S,Specific Pavement Studies,3,Preventive Maintenance of AC Pavement,Out-of-study,O,01/01/1987,11/30/2001,,,E,E,E,E,E,E
48,Texas,L330,2,09/19/1990,1,Crack Sealing,S,Specific Pavement Studies,3,Preventive Maintenance of AC Pavement,Out-of-study,O,01/01/1987,11/30/2001,,,E,E,E,E,E,E
48,Texas,L340,1,01/01/1987,,,S,Specific Pavement Studies,3,Preventive Maintenance of AC Pavement,Out-of-study,O,01/01/1987,11/30/2001,,,E,E,E,E,E,E
48,Texas,L350,1,01/01/1987,,,S,Specific Pavement Studies,3,Preventive Maintenance of AC Pavement,Out-of-study,O,01/01/1987,11/30/2001,,,E,E,E,E,E,E
48,Texas,L350,2,08/19/1990,1,Crack Sealing,S,Specific Pavement Studies,3,Preventive Maintenance of AC Pavement,Out-of-study,O,01/01/1987,11/30/2001,,,E,E,E,E,E,E
48,Texas,L350,3,09/19/1990,31,Aggregate Seal Coat,S,Specific Pavement Studies,3,Preventive Maintenance of AC Pavement,Out-of-study,O,01/01/1987,11/30/2001,,,E,E,E,E,E,E
48,Texas,M300,1,01/01/1987,,,S,Specific Pavement Studies,3,Preventive Maintenance of AC Pavement,Out-of-study,O,01/01/1987,03/29/1997,,,E,E,E,,E,E
48,Texas,M310,1,01/01/1987,,,S,Specific Pavement Studies,3,Preventive Maintenance of AC Pavement,Out-of-study,O,01/01/1987,03/29/1997,,,E,E,E,E,E,E
48,Texas,M310,2,08/14/1990,19,Asphalt Concrete Overlay,S,Specific Pavement Studies,3,Preventive Maintenance of AC Pavement,Out-of-study,O,01/01/1987,03/29/1997,,,E,E,E,E,E,E
48,Texas,M310,3,11/27/1995,24,"Full Depth Patch of AC Pavement (removing damaged material, repairing supporting material, and repairing)",S,Specific Pavement Studies,3,Preventive Maintenance of AC Pavement,Out-of-study,O,01/01/1987,03/29/1997,,,E,E,E,E,E,E
48,Texas,M320,1,01/01/1987,,,S,Specific Pavement Studies,3,Preventive Maintenance of AC Pavement,Out-of-study,O,01/01/1987,03/29/1997,,,E,E,E,E,E,E
48,Texas,M320,2,10/18/1990,33,Slurry Seal Coat,S,Specific Pavement Studies,3,Preventive Maintenance of AC Pavement,Out-of-study,O,01/01/1987,03/29/1997,,,E,E,E,E,E,E
48,Texas,M320,3,11/27/1995,24,"Full Depth Patch of AC Pavement (removing damaged material, repairing supporting material, and repairing)",S,Specific Pavement Studies,3,Preventive Maintenance of AC Pavement,Out-of-study,O,01/01/1987,03/29/1997,,,E,E,E,E,E,E
48,Texas,M330,1,01/01/1987,,,S,Specific Pavement Studies,3,Preventive Maintenance of AC Pavement,Out-of-study,O,01/01/1987,03/29/1997,,,E,E,E,E,E,E
48,Texas,M330,2,11/27/1995,24,"Full Depth Patch of AC Pavement (removing damaged material, repairing supporting material, and repairing)",S,Specific Pavement Studies,3,Preventive Maintenance of AC Pavement,Out-of-study,O,01/01/1987,03/29/1997,,,E,E,E,E,E,E
48,Texas,M340,1,01/01/1987,,,S,Specific Pavement Studies,3,Preventive Maintenance of AC Pavement,Out-of-study,O,01/01/1987,03/29/1997,,,E,E,E,E,E,E
48,Texas,M340,2,03/22/1994,24,"Full Depth Patch of AC Pavement (removing damaged material, repairing supporting material, and repairing)",S,Specific Pavement Studies,3,Preventive Maintenance of AC Pavement,Out-of-study,O,01/01/1987,03/29/1997,,,E,E,E,E,E,E
48,Texas,M350,1,01/01/1987,,,S,Specific Pavement Studies,3,Preventive Maintenance of AC Pavement,Out-of-study,O,01/01/1987,03/29/1997,,,E,E,E,E,E,E
48,Texas,M350,2,10/18/1990,31,Aggregate Seal Coat,S,Specific Pavement Studies,3,Preventive Maintenance of AC Pavement,Out-of-study,O,01/01/1987,03/29/1997,,,E,E,E,E,E,E
48,Texas,N300,1,01/01/1987,,,S,Specific Pavement Studies,3,Preventive Maintenance of AC Pavement,Out-of-study,O,01/01/1987,09/28/1994,,,E,E,E,,E,E
48,Texas,N310,1,01/01/1987,,,S,Specific Pavement Studies,3,Preventive Maintenance of AC Pavement,Out-of-study,O,01/01/1987,09/28/1994,,,E,E,E,E,E,E
48,Texas,N310,2,08/14/1990,19,Asphalt Concrete Overlay,S,Specific Pavement Studies,3,Preventive Maintenance of AC Pavement,Out-of-study,O,01/01/1987,09/28/1994,,,E,E,E,E,E,E
48,Texas,N320,1,01/01/1987,,,S,Specific Pavement Studies,3,Preventive Maintenance of AC Pavement,Out-of-study,O,01/01/1987,09/28/1994,,,E,E,E,E,E,E
48,Texas,N320,2,10/18/1990,33,Slurry Seal Coat,S,Specific Pavement Studies,3,Preventive Maintenance of AC Pavement,Out-of-study,O,01/01/1987,09/28/1994,,,E,E,E,E,E,E
48,Texas,N320,3,12/17/1990,26,Skin Patching (hand tools/hot pot to apply liquid asphalt and aggregate),S,Specific Pavement Studies,3,Preventive Maintenance of AC Pavement,Out-of-study,O,01/01/1987,09/28/1994,,,E,E,E,E,E,E
48,Texas,N330,1,01/01/1987,,,S,Specific Pavement Studies,3,Preventive Maintenance of AC Pavement,Out-of-study,O,01/01/1987,09/28/1994,,,E,E,E,E,E,E
48,Texas,N330,2,12/18/1990,26,Skin Patching (hand tools/hot pot to apply liquid asphalt and aggregate),S,Specific Pavement Studies,3,Preventive Maintenance of AC Pavement,Out-of-study,O,01/01/1987,09/28/1994,,,E,E,E,E,E,E
48,Texas,N330,3,09/25/1991,24,"Full Depth Patch of AC Pavement (removing damaged material, repairing supporting material, and repairing)",S,Specific Pavement Studies,3,Preventive Maintenance of AC Pavement,Out-of-study,O,01/01/1987,09/28/1994,,,E,E,E,E,E,E
48,Texas,N340,1,01/01/1987,,,S,Specific Pavement Studies,3,Preventive Maintenance of AC Pavement,Out-of-study,O,01/01/1987,09/28/1994,,,E,E,E,E,E,E
48,Texas,N350,1,01/01/1987,,,S,Specific Pavement Studies,3,Preventive Maintenance of AC Pavement,Out-of-study,O,01/01/1987,09/28/1994,,,E,E,E,E,E,E
48,Texas,N350,2,10/18/1990,31,Aggregate Seal Coat,S,Specific Pavement Studies,3,Preventive Maintenance of AC Pavement,Out-of-study,O,01/01/1987,09/28/1994,,,E,E,E,E,E,E
48,Texas,Q300,1,01/01/1987,,,S,Specific Pavement Studies,3,Preventive Maintenance of AC Pavement,Out-of-study,O,01/01/1987,01/30/2006,,,E,E,E,,E,E
48,Texas,Q310,1,01/01/1987,,,S,Specific Pavement Studies,3,Preventive Maintenance of AC Pavement,Out-of-study,O,01/01/1987,01/30/2006,,,E,E,E,E,E,E
48,Texas,Q310,2,09/25/1990,19,Asphalt Concrete Overlay,S,Specific Pavement Studies,3,Preventive Maintenance of AC Pavement,Out-of-study,O,01/01/1987,01/30/2006,,,E,E,E,E,E,E
48,Texas,Q320,1,01/01/1987,,,S,Specific Pavement Studies,3,Preventive Maintenance of AC Pavement,Out-of-study,O,01/01/1987,01/30/2006,,,E,E,E,E,E,E
48,Texas,Q320,2,09/24/1990,33,Slurry Seal Coat,S,Specific Pavement Studies,3,Preventive Maintenance of AC Pavement,Out-of-study,O,01/01/1987,01/30/2006,,,E,E,E,E,E,E
48,Texas,Q330,1,01/01/1987,,,S,Specific Pavement Studies,3,Preventive Maintenance of AC Pavement,Out-of-study,O,01/01/1987,01/30/2006,,,E,E,E,E,E,E
48,Texas,Q340,1,01/01/1987,,,S,Specific Pavement Studies,3,Preventive Maintenance of AC Pavement,Out-of-study,O,01/01/1987,01/30/2006,,,E,E,E,E,E,E
48,Texas,Q350,1,01/01/1987,,,S,Specific Pavement Studies,3,Preventive Maintenance of AC Pavement,Out-of-study,O,01/01/1987,01/30/2006,,,E,E,E,E,E,E
48,Texas,Q350,2,09/24/1990,31,Aggregate Seal Coat,S,Specific Pavement Studies,3,Preventive Maintenance of AC Pavement,Out-of-study,O,01/01/1987,01/30/2006,,,E,E,E,E,E,E
48,Texas,Q350,3,11/19/1990,34,Fog Seal Coat,S,Specific Pavement Studies,3,Preventive Maintenance of AC Pavement,Out-of-study,O,01/01/1987,01/30/2006,,,E,E,E,E,E,E
48,Texas,Q353,1,01/01/1987,,,S,Specific Pavement Studies,3,Preventive Maintenance of AC Pavement,Out-of-study,O,01/01/1987,01/30/2006,,S,E,E,E,E,E,E
48,Texas,Q353,2,06/24/1991,31,Aggregate Seal Coat,S,Specific Pavement Studies,3,Preventive Maintenance of AC Pavement,Out-of-study,O,01/01/1987,01/30/2006,,S,E,E,E,E,E,E
72,Puerto Rico,1003,1,01/01/1987,,,G,General Pavement Studies,2,Asphalt Concrete on Bound Base,Out-of-study,O,01/01/1987,09/05/1997,,,E,E,E,E,E,E
72,Puerto Rico,3008,1,01/01/1987,,,G,General Pavement Studies,3,Jointed Plain Concrete Pavement (JPCP),Out-of-study,O,01/01/1987,04/20/2009,,,E,E,E,E,E,E
72,Puerto Rico,4121,1,01/01/1987,,,G,General Pavement Studies,3,Jointed Plain Concrete Pavement (JPCP),Out-of-study,O,01/01/1987,04/20/2009,,,E,E,E,E,E,E
72,Puerto Rico,4121,2,05/03/1993,"7,2,3",,G,General Pavement Studies,3,Jointed Plain Concrete Pavement (JPCP),Out-of-study,O,01/01/1987,04/20/2009,,,E,E,E,E,E,E
