STATE_CODE,STATE_CODE_EXP,SHRP_ID,CONSTRUCTION_NO,YEAR,AADTT_ALL_TRUCKS_TREND,ANNUAL_TRUCK_VOLUME_TREND
1,Alabama,0509,2,2003,533,194545
1,Alabama,0509,2,2004,543,198738
1,Alabama,0509,2,2005,554,202210
1,Alabama,0509,2,2006,564,205860
1,Alabama,0509,2,2007,575,209875
1,Alabama,0509,2,2008,585,214110
1,Alabama,0509,2,2009,595,217175
1,Alabama,0509,2,2010,606,221190
1,Alabama,0509,2,2011,616,224840
1,Alabama,0509,2,2012,627,229482
1,Alabama,0509,2,2013,637,232505
1,Alabama,0509,2,2014,647,236155
1,Alabama,0509,2,2015,658,240170
1,Alabama,0509,2,2016,668,244488
1,Alabama,0509,2,2017,679,247835
1,Alabama,0563,1,1976,242,51788
1,Alabama,0563,1,1977,251,91615
1,Alabama,0563,1,1978,293,106945
1,Alabama,0563,1,1979,295,107675
1,Alabama,0563,1,1980,290,106140
1,Alabama,0563,1,1981,291,106215
1,Alabama,0563,1,1982,243,88695
1,Alabama,0563,1,1983,260,94900
1,Alabama,0563,1,1984,345,126270
1,Alabama,0563,1,1985,350,127750
1,Alabama,0563,1,1986,390,142350
1,Alabama,0563,1,1987,436,159140
1,Alabama,0563,1,1988,466,170556
1,Alabama,0563,1,1989,489,178485
1,Alabama,0563,1,1990,391,142715
1,Alabama,0563,1,1991,402,146730
1,Alabama,0563,1,1992,415,151890
1,Alabama,0563,1,1993,427,155855
1,Alabama,0563,1,1994,241,87965
1,Alabama,0563,1,1995,453,165345
1,Alabama,0563,1,1996,467,170922
1,Alabama,0563,1,1997,481,175565
1,Alabama,0563,1,1998,495,180675
1,Alabama,0563,1,1999,510,186150
1,Alabama,0563,1,2000,502,183732
1,Alabama,0563,1,2001,512,186880
1,Alabama,0563,1,2002,523,190895
1,Alabama,0563,1,2003,533,194545
1,Alabama,0563,1,2004,543,198738
1,Alabama,0563,1,2005,554,202210
1,Alabama,0507,1,2006,564,205860
1,Alabama,0507,1,2007,575,209875
1,Alabama,0507,1,2008,585,214110
1,Alabama,0507,1,2009,595,217175
1,Alabama,0507,1,2010,606,221190
1,Alabama,0507,1,2011,616,224840
1,Alabama,0507,1,2012,627,229482
1,Alabama,0507,1,2013,637,232505
1,Alabama,0507,1,2014,647,236155
1,Alabama,0507,1,2015,658,240170
1,Alabama,0507,1,2016,668,244488
1,Alabama,0507,1,2017,679,247835
1,Alabama,0507,2,1991,402,9246
1,Alabama,0507,2,1992,415,151890
1,Alabama,0507,2,1993,427,155855
1,Alabama,0507,2,1994,241,87965
1,Alabama,0507,2,1995,453,165345
1,Alabama,0507,2,1996,467,170922
1,Alabama,0507,2,1997,481,175565
1,Alabama,0507,2,1998,495,180675
1,Alabama,0507,2,1999,510,186150
1,Alabama,0507,2,2000,502,183732
1,Alabama,0507,2,2001,512,186880
1,Alabama,0507,2,2002,523,190895
1,Alabama,0507,2,2003,533,194545
1,Alabama,0507,2,2004,543,198738
1,Alabama,0507,2,2005,554,202210
1,Alabama,0507,2,2006,564,205860
1,Alabama,0507,2,2007,575,209875
1,Alabama,0507,2,2008,585,214110
1,Alabama,0507,2,2009,595,217175
1,Alabama,0507,2,2010,606,221190
1,Alabama,0507,2,2011,616,224840
1,Alabama,0507,2,2012,627,229482
1,Alabama,0507,2,2013,637,232505
1,Alabama,0507,2,2014,647,236155
1,Alabama,0507,2,2015,658,240170
1,Alabama,0507,2,2016,668,244488
1,Alabama,0507,2,2017,679,247835
1,Alabama,0508,1,1976,242,51788
1,Alabama,0508,1,1977,251,91615
1,Alabama,0508,1,1978,293,106945
1,Alabama,0503,2,2006,564,205860
1,Alabama,0503,2,2007,575,209875
1,Alabama,0503,2,2008,585,214110
1,Alabama,0503,2,2009,595,217175
1,Alabama,0503,2,2010,606,221190
1,Alabama,0503,2,2011,616,224840
1,Alabama,0503,2,2012,627,229482
1,Alabama,0503,2,2013,637,232505
1,Alabama,0503,2,2014,647,236155
1,Alabama,0503,2,2015,658,240170
1,Alabama,0503,2,2016,668,244488
1,Alabama,0503,2,2017,679,247835
1,Alabama,0504,1,1976,242,51788
1,Alabama,0504,1,1977,251,91615
1,Alabama,0504,1,1978,293,106945
1,Alabama,0504,1,1979,295,107675
1,Alabama,0504,1,1980,290,106140
1,Alabama,0504,1,1981,291,106215
1,Alabama,0504,1,1982,243,88695
1,Alabama,0504,1,1983,260,94900
1,Alabama,0504,1,1984,345,126270
1,Alabama,0504,1,1985,350,127750
1,Alabama,0504,1,1986,390,142350
1,Alabama,0504,1,1987,436,159140
1,Alabama,0504,1,1988,466,170556
1,Alabama,0504,1,1989,489,178485
1,Alabama,0504,1,1990,391,142715
1,Alabama,0504,1,1991,402,146730
1,Alabama,0504,1,1992,415,151890
1,Alabama,0504,1,1993,427,155855
1,Alabama,0504,1,1994,241,87965
1,Alabama,0504,1,1995,453,165345
1,Alabama,0504,1,1996,467,170922
1,Alabama,0504,1,1997,481,175565
1,Alabama,0504,1,1998,495,180675
1,Alabama,0504,1,1999,510,186150
1,Alabama,0504,1,2000,502,183732
1,Alabama,0504,1,2001,512,186880
1,Alabama,0504,1,2002,523,190895
1,Alabama,0504,1,2003,533,194545
1,Alabama,0504,1,2004,543,198738
1,Alabama,0504,1,2005,554,202210
1,Alabama,0504,1,2006,564,205860
1,Alabama,0504,1,2007,575,209875
1,Alabama,0504,1,2008,585,214110
1,Alabama,0504,1,2009,595,217175
1,Alabama,0504,1,2010,606,221190
1,Alabama,0504,1,2011,616,224840
1,Alabama,0504,1,2012,627,229482
1,Alabama,0504,1,2013,637,232505
1,Alabama,0504,1,2014,647,236155
1,Alabama,0504,1,2015,658,240170
1,Alabama,0504,1,2016,668,244488
1,Alabama,0504,1,2017,679,247835
1,Alabama,0504,2,1991,402,8844
1,Alabama,0504,2,1992,415,151890
1,Alabama,0504,2,1993,427,155855
1,Alabama,0504,2,1994,241,87965
1,Alabama,0504,2,1995,453,165345
1,Alabama,0504,2,1996,467,170922
1,Alabama,0504,2,1997,481,175565
1,Alabama,0504,2,1998,495,180675
1,Alabama,0504,2,1999,510,186150
1,Alabama,0504,2,2000,502,183732
1,Alabama,0504,2,2001,512,186880
1,Alabama,0504,2,2002,523,190895
1,Alabama,0504,2,2003,533,194545
1,Alabama,0504,2,2004,543,198738
1,Alabama,0504,2,2005,554,202210
1,Alabama,0504,2,2006,564,205860
1,Alabama,0504,2,2007,575,209875
1,Alabama,0504,2,2008,585,214110
1,Alabama,0504,2,2009,595,217175
1,Alabama,0504,2,2010,606,221190
1,Alabama,0504,2,2011,616,224840
1,Alabama,0504,2,2012,627,229482
1,Alabama,0504,2,2013,637,232505
1,Alabama,0504,2,2014,647,236155
1,Alabama,0504,2,2015,658,240170
1,Alabama,0504,2,2016,668,244488
1,Alabama,0504,2,2017,679,247835
1,Alabama,0505,1,1976,242,51788
1,Alabama,0505,1,1977,251,91615
1,Alabama,0505,1,1978,293,106945
1,Alabama,0505,1,1979,295,107675
1,Alabama,0505,1,1980,290,106140
1,Alabama,0505,1,1981,291,106215
1,Alabama,0505,1,1982,243,88695
1,Alabama,0505,1,1983,260,94900
1,Alabama,0505,1,1984,345,126270
1,Alabama,0505,1,1985,350,127750
1,Alabama,0505,1,1986,390,142350
1,Alabama,0505,1,1987,436,159140
1,Alabama,0505,1,1988,466,170556
1,Alabama,0505,1,1989,489,178485
1,Alabama,0505,1,1990,391,142715
1,Alabama,0505,1,1991,402,146730
1,Alabama,0505,1,1992,415,151890
1,Alabama,0505,1,1993,427,155855
1,Alabama,0505,1,1994,241,87965
1,Alabama,0505,1,1995,453,165345
1,Alabama,0505,1,1996,467,170922
1,Alabama,0505,1,1997,481,175565
1,Alabama,0505,1,1998,495,180675
1,Alabama,0506,1,2003,533,194545
1,Alabama,0506,1,2004,543,198738
1,Alabama,0506,1,2005,554,202210
1,Alabama,0506,1,2006,564,205860
1,Alabama,0506,1,2007,575,209875
1,Alabama,0506,1,2008,585,214110
1,Alabama,0506,1,2009,595,217175
1,Alabama,0506,1,2010,606,221190
1,Alabama,0506,1,2011,616,224840
1,Alabama,0506,1,2012,627,229482
1,Alabama,0506,1,2013,637,124852
1,Alabama,0506,2,1991,402,9246
1,Alabama,0506,2,1992,415,151890
1,Alabama,0506,2,1993,427,155855
1,Alabama,0506,2,1994,241,87965
1,Alabama,0506,2,1995,453,165345
1,Alabama,0506,2,1996,467,170922
1,Alabama,0506,2,1997,481,175565
1,Alabama,0506,2,1998,495,180675
1,Alabama,0506,2,1999,510,186150
1,Alabama,0506,2,2000,502,183732
1,Alabama,0506,2,2001,512,186880
1,Alabama,0506,2,2002,523,190895
1,Alabama,0506,2,2003,533,194545
1,Alabama,0506,2,2004,543,198738
1,Alabama,0506,2,2005,554,202210
1,Alabama,0506,2,2006,564,205860
1,Alabama,0506,2,2007,575,209875
1,Alabama,0506,2,2008,585,214110
1,Alabama,0506,2,2009,595,217175
1,Alabama,0506,2,2010,606,221190
1,Alabama,0506,2,2011,616,224840
1,Alabama,0506,2,2012,627,229482
1,Alabama,0506,2,2013,637,124852
1,Alabama,0506,3,2013,637,108290
1,Alabama,0506,3,2014,647,236155
1,Alabama,0506,3,2015,658,240170
1,Alabama,0506,3,2016,668,244488
1,Alabama,0506,3,2017,679,247835
1,Alabama,0507,1,1976,242,51788
1,Alabama,0507,1,1977,251,91615
1,Alabama,0507,1,1978,293,106945
1,Alabama,0507,1,1979,295,107675
1,Alabama,0507,1,1980,290,106140
1,Alabama,0507,1,1981,291,106215
1,Alabama,0507,1,1982,243,88695
1,Alabama,0507,1,1983,260,94900
1,Alabama,0507,1,1984,345,126270
1,Alabama,0507,1,1985,350,127750
1,Alabama,0507,1,1986,390,142350
1,Alabama,0507,1,1987,436,159140
1,Alabama,0507,1,1988,466,170556
1,Alabama,0507,1,1989,489,178485
1,Alabama,0507,1,1990,391,142715
1,Alabama,0507,1,1991,402,146730
1,Alabama,0508,1,1979,295,107675
1,Alabama,0508,1,1980,290,106140
1,Alabama,0508,1,1981,291,106215
1,Alabama,0508,1,1982,243,88695
1,Alabama,0508,1,1983,260,94900
1,Alabama,0508,1,1984,345,126270
1,Alabama,0508,1,1985,350,127750
1,Alabama,0508,1,1986,390,142350
1,Alabama,0508,1,1987,436,159140
1,Alabama,0508,1,1988,466,170556
1,Alabama,0508,1,1989,489,178485
1,Alabama,0508,1,1990,391,142715
1,Alabama,0508,1,1991,402,146730
1,Alabama,0508,1,1992,415,151890
1,Alabama,0508,1,1993,427,155855
1,Alabama,0508,1,1994,241,87965
1,Alabama,0508,1,1995,453,165345
1,Alabama,0508,1,1996,467,170922
1,Alabama,0508,1,1997,481,175565
1,Alabama,0603,1,1968,459,167994
1,Alabama,0603,1,1969,473,172645
1,Alabama,0603,1,1970,487,177755
1,Alabama,0603,1,1971,501,182865
1,Alabama,0603,1,1972,516,188856
1,Alabama,0603,1,1973,531,193815
1,Alabama,0603,1,1974,547,199655
1,Alabama,0603,1,1975,563,205495
1,Alabama,0603,1,1976,580,212280
1,Alabama,0603,1,1977,597,217905
1,Alabama,0603,1,1978,614,224110
1,Alabama,0603,1,1979,632,230680
1,Alabama,0603,1,1980,651,238266
1,Alabama,0603,1,1981,670,244550
1,Alabama,0603,1,1982,690,251850
1,Alabama,0603,1,1983,711,259515
1,Alabama,0603,1,1984,732,267912
1,Alabama,0603,1,1985,753,274845
1,Alabama,0603,1,1986,776,283240
1,Alabama,0603,1,1987,798,291270
1,Alabama,0603,1,1988,822,300852
1,Alabama,0603,1,1989,846,308790
1,Alabama,0603,1,1990,871,317915
1,Alabama,0603,1,1991,897,327405
1,Alabama,0603,1,1992,924,338184
1,Alabama,0603,1,1993,951,347115
1,Alabama,0603,1,1994,979,357335
1,Alabama,0603,1,1995,1008,367920
1,Alabama,0603,1,1996,1038,379908
1,Alabama,0603,1,1997,1083,395295
1,Alabama,0603,1,1998,1115,406975
1,Alabama,0603,1,1999,1149,419385
1,Alabama,0603,1,2000,1183,432978
1,Alabama,0603,1,2001,1219,444935
1,Alabama,0603,1,2002,1255,458075
1,Alabama,0603,1,2003,1293,471945
1,Alabama,0603,1,2004,1332,487512
1,Alabama,0603,1,2005,1372,500780
1,Alabama,0603,1,2006,1413,515745
1,Alabama,0603,1,2007,1455,531075
1,Alabama,0603,1,2008,1499,433211
1,Alabama,0603,2,1998,1115,214080
1,Alabama,0603,2,1999,1149,419385
1,Alabama,0603,2,2000,1183,432978
1,Alabama,0603,2,2001,1219,444935
1,Alabama,0603,2,2002,1255,458075
1,Alabama,0603,2,2003,1293,471945
1,Alabama,0603,2,2004,1332,487512
1,Alabama,0603,2,2005,1372,500780
1,Alabama,0603,2,2006,1413,515745
1,Alabama,0603,2,2007,1455,531075
1,Alabama,0603,2,2008,1499,433211
1,Alabama,0604,1,1966,433,92662
1,Alabama,0604,1,1967,446,162790
1,Alabama,0604,1,1968,459,167994
1,Alabama,0604,1,1969,473,172645
1,Alabama,0604,1,1970,487,177755
1,Alabama,0604,1,1971,501,182865
1,Alabama,0604,1,1972,516,188856
1,Alabama,0604,1,1973,531,193815
1,Alabama,0604,1,1974,547,199655
1,Alabama,0604,1,1975,563,205495
1,Alabama,0604,1,1976,580,212280
1,Alabama,0604,1,1977,597,217905
1,Alabama,0604,1,1978,614,224110
1,Alabama,0604,1,1979,632,230680
1,Alabama,0604,1,1980,651,238266
1,Alabama,0604,1,1981,670,244550
1,Alabama,0604,1,1982,690,251850
1,Alabama,0604,1,1983,711,259515
1,Alabama,0604,1,1984,732,267912
1,Alabama,0604,1,1985,753,274845
1,Alabama,0604,1,1986,776,283240
1,Alabama,0604,1,1987,798,291270
1,Alabama,0604,1,1988,822,300852
1,Alabama,0604,1,1989,846,308790
1,Alabama,0604,1,1990,871,317915
1,Alabama,0604,1,1991,897,327405
1,Alabama,0604,1,1992,924,338184
1,Alabama,0604,1,1993,951,347115
1,Alabama,0604,1,1994,979,357335
1,Alabama,0604,1,1995,1008,367920
1,Alabama,0604,1,1996,1038,379908
1,Alabama,0604,1,1997,1083,395295
1,Alabama,0604,1,1998,1115,406975
1,Alabama,0604,1,1999,1149,419385
1,Alabama,0604,1,2000,1183,432978
1,Alabama,0604,1,2001,1219,444935
1,Alabama,0604,1,2002,1255,458075
1,Alabama,0604,1,2003,1293,471945
1,Alabama,0604,1,2004,1332,487512
1,Alabama,0604,1,2005,1372,500780
1,Alabama,0604,1,2006,1413,515745
1,Alabama,0604,1,2007,1455,531075
1,Alabama,0604,1,2008,1499,433211
1,Alabama,0604,2,1998,1115,215195
1,Alabama,0604,2,1999,1149,419385
1,Alabama,0604,2,2000,1183,432978
1,Alabama,0604,2,2001,1219,444935
1,Alabama,0604,2,2002,1255,458075
1,Alabama,0604,2,2003,1293,471945
1,Alabama,0604,2,2004,1332,487512
1,Alabama,0605,1,1986,776,283240
1,Alabama,0605,1,1987,798,291270
1,Alabama,0605,1,1988,822,300852
1,Alabama,0605,1,1989,846,308790
1,Alabama,0605,1,1990,871,317915
1,Alabama,0605,1,1991,897,327405
1,Alabama,0605,1,1992,924,338184
1,Alabama,0605,1,1993,951,347115
1,Alabama,0605,1,1994,979,357335
1,Alabama,0605,1,1995,1008,367920
1,Alabama,0605,1,1996,1038,379908
1,Alabama,0605,1,1997,1083,395295
1,Alabama,0605,1,1998,1115,406975
1,Alabama,0605,1,1999,1149,419385
1,Alabama,0605,1,2000,1183,432978
1,Alabama,0605,1,2001,1219,444935
1,Alabama,0605,1,2002,1255,458075
1,Alabama,0605,1,2003,1293,471945
1,Alabama,0605,1,2004,1332,487512
1,Alabama,0605,1,2005,1372,500780
1,Alabama,0605,1,2006,1413,515745
1,Alabama,0605,1,2007,1455,531075
1,Alabama,0605,1,2008,1499,433211
1,Alabama,0605,2,1998,1115,337845
1,Alabama,0605,2,1999,1149,419385
1,Alabama,0605,2,2000,1183,432978
1,Alabama,0605,2,2001,1219,444935
1,Alabama,0605,2,2002,1255,458075
1,Alabama,0605,2,2003,1293,471945
1,Alabama,0605,2,2004,1332,487512
1,Alabama,0605,2,2005,1372,500780
1,Alabama,0605,2,2006,1413,515745
1,Alabama,0605,2,2007,1455,531075
1,Alabama,0605,2,2008,1499,433211
1,Alabama,0606,1,1966,433,92662
1,Alabama,0606,1,1967,446,162790
1,Alabama,0606,1,1968,459,167994
1,Alabama,0606,1,1969,473,172645
1,Alabama,0606,1,1970,487,177755
1,Alabama,0606,1,1971,501,182865
1,Alabama,0606,1,1972,516,188856
1,Alabama,0606,1,1973,531,193815
1,Alabama,0606,1,1974,547,199655
1,Alabama,0606,1,1975,563,205495
1,Alabama,0606,1,1976,580,212280
1,Alabama,0606,1,1977,597,217905
1,Alabama,0606,1,1978,614,224110
1,Alabama,0606,1,1979,632,230680
1,Alabama,0606,1,1980,651,238266
1,Alabama,0606,1,1981,670,244550
1,Alabama,0606,1,1982,690,251850
1,Alabama,0606,1,1983,711,259515
1,Alabama,0606,1,1984,732,267912
1,Alabama,0606,1,1985,753,274845
1,Alabama,0606,1,1986,776,283240
1,Alabama,0606,1,1987,798,291270
1,Alabama,0606,1,1988,822,300852
1,Alabama,0606,1,1989,846,308790
1,Alabama,0606,1,1990,871,317915
1,Alabama,0606,1,1991,897,327405
1,Alabama,0606,1,1992,924,338184
1,Alabama,0606,1,1993,951,347115
1,Alabama,0606,1,1994,979,357335
1,Alabama,0606,1,1995,1008,367920
1,Alabama,0606,1,1996,1038,379908
1,Alabama,0606,1,1997,1083,395295
1,Alabama,0606,1,1998,1115,406975
1,Alabama,0606,1,1999,1149,419385
1,Alabama,0606,1,2000,1183,432978
1,Alabama,0606,1,2001,1219,444935
1,Alabama,0606,1,2002,1255,458075
1,Alabama,0606,1,2003,1293,471945
1,Alabama,0606,1,2004,1332,487512
1,Alabama,0606,1,2005,1372,500780
1,Alabama,0606,1,2006,1413,515745
1,Alabama,0606,1,2007,1455,531075
1,Alabama,0606,1,2008,1499,433211
1,Alabama,0606,2,1998,1115,337845
1,Alabama,0606,2,1999,1149,419385
1,Alabama,0606,2,2000,1183,432978
1,Alabama,0606,2,2001,1219,444935
1,Alabama,0606,2,2002,1255,458075
1,Alabama,0606,2,2003,1293,471945
1,Alabama,0606,2,2004,1332,487512
1,Alabama,0606,2,2005,1372,500780
1,Alabama,0606,2,2006,1413,515745
1,Alabama,0606,2,2007,1455,531075
1,Alabama,0606,2,2008,1499,433211
1,Alabama,0606,3,2006,1413,282600
1,Alabama,0606,3,2007,1455,531075
1,Alabama,0606,3,2008,1499,433211
1,Alabama,0607,1,1966,433,92662
1,Alabama,0607,1,1967,446,162790
1,Alabama,0607,1,1968,459,167994
1,Alabama,0607,1,1969,473,172645
1,Alabama,0607,1,1970,487,177755
1,Alabama,0607,1,1971,501,182865
1,Alabama,0607,1,1972,516,188856
1,Alabama,0607,1,1973,531,193815
1,Alabama,0607,1,1974,547,199655
1,Alabama,0607,1,1975,563,205495
1,Alabama,0607,1,1976,580,212280
1,Alabama,0607,1,1977,597,217905
1,Alabama,0607,1,1978,614,224110
1,Alabama,0607,1,1979,632,230680
1,Alabama,0607,1,1980,651,238266
1,Alabama,0607,1,1981,670,244550
1,Alabama,0607,1,1982,690,251850
1,Alabama,0607,1,1983,711,259515
1,Alabama,0607,1,1984,732,267912
1,Alabama,0607,1,1985,753,274845
1,Alabama,0607,1,1986,776,283240
1,Alabama,0607,1,1987,798,291270
1,Alabama,0607,1,1988,822,300852
1,Alabama,0607,1,1989,846,308790
1,Alabama,0601,1,2004,1332,487512
1,Alabama,0601,1,2005,1372,500780
1,Alabama,0601,1,2006,1413,515745
1,Alabama,0601,1,2007,1455,531075
1,Alabama,0601,1,2008,1499,433211
1,Alabama,0601,2,1998,1115,211850
1,Alabama,0601,2,1999,1149,419385
1,Alabama,0601,2,2000,1183,432978
1,Alabama,0601,2,2001,1219,444935
1,Alabama,0601,2,2002,1255,458075
1,Alabama,0601,2,2003,1293,471945
1,Alabama,0601,2,2004,1332,487512
1,Alabama,0601,2,2005,1372,500780
1,Alabama,0601,2,2006,1413,515745
1,Alabama,0601,2,2007,1455,531075
1,Alabama,0601,2,2008,1499,433211
1,Alabama,0602,1,1966,433,92662
1,Alabama,0602,1,1967,446,162790
1,Alabama,0602,1,1968,459,167994
1,Alabama,0602,1,1969,473,172645
1,Alabama,0602,1,1970,487,177755
1,Alabama,0602,1,1971,501,182865
1,Alabama,0602,1,1972,516,188856
1,Alabama,0602,1,1973,531,193815
1,Alabama,0602,1,1974,547,199655
1,Alabama,0602,1,1975,563,205495
1,Alabama,0602,1,1976,580,212280
1,Alabama,0602,1,1977,597,217905
1,Alabama,0602,1,1978,614,224110
1,Alabama,0602,1,1979,632,230680
1,Alabama,0602,1,1980,651,238266
1,Alabama,0602,1,1981,670,244550
1,Alabama,0602,1,1982,690,251850
1,Alabama,0602,1,1983,711,259515
1,Alabama,0602,1,1984,732,267912
1,Alabama,0602,1,1985,753,274845
1,Alabama,0602,1,1986,776,283240
1,Alabama,0602,1,1987,798,291270
1,Alabama,0602,1,1988,822,300852
1,Alabama,0602,1,1989,846,308790
1,Alabama,0602,1,1990,871,317915
1,Alabama,0602,1,1991,897,327405
1,Alabama,0602,1,1992,924,338184
1,Alabama,0602,1,1993,951,347115
1,Alabama,0602,1,1994,979,357335
1,Alabama,0602,1,1995,1008,367920
1,Alabama,0602,1,1996,1038,379908
1,Alabama,0602,1,1997,1083,395295
1,Alabama,0602,1,1998,1115,406975
1,Alabama,0602,1,1999,1149,419385
1,Alabama,0602,1,2000,1183,432978
1,Alabama,0602,1,2001,1219,444935
1,Alabama,0602,1,2002,1255,458075
1,Alabama,0602,1,2003,1293,471945
1,Alabama,0602,1,2004,1332,487512
1,Alabama,0602,1,2005,1372,500780
1,Alabama,0602,1,2006,1413,515745
1,Alabama,0602,1,2007,1455,531075
1,Alabama,0602,1,2008,1499,433211
1,Alabama,0602,2,1998,1115,298820
1,Alabama,0602,2,1999,1149,419385
1,Alabama,0602,2,2000,1183,432978
1,Alabama,0602,2,2001,1219,444935
1,Alabama,0602,2,2002,1255,458075
1,Alabama,0602,2,2003,1293,471945
1,Alabama,0602,2,2004,1332,487512
1,Alabama,0602,2,2005,1372,500780
1,Alabama,0602,2,2006,1413,515745
1,Alabama,0602,2,2007,1455,531075
1,Alabama,0602,2,2008,1499,433211
1,Alabama,0603,1,1966,433,92662
1,Alabama,0603,1,1967,446,162790
1,Alabama,0608,1,1994,979,357335
1,Alabama,0608,1,1995,1008,367920
1,Alabama,0608,1,1996,1038,379908
1,Alabama,0608,1,1997,1083,395295
1,Alabama,0608,1,1998,1115,406975
1,Alabama,0608,1,1999,1149,419385
1,Alabama,0608,1,2000,1183,432978
1,Alabama,0608,1,2001,1219,444935
1,Alabama,0608,1,2002,1255,458075
1,Alabama,0608,1,2003,1293,471945
1,Alabama,0608,1,2004,1332,487512
1,Alabama,0608,1,2005,1372,500780
1,Alabama,0608,1,2006,1413,515745
1,Alabama,0608,1,2007,1455,531075
1,Alabama,0608,1,2008,1499,433211
1,Alabama,0608,2,1998,1115,338960
1,Alabama,0608,2,1999,1149,419385
1,Alabama,0608,2,2000,1183,432978
1,Alabama,0608,2,2001,1219,444935
1,Alabama,0608,2,2002,1255,458075
1,Alabama,0608,2,2003,1293,471945
1,Alabama,0608,2,2004,1332,487512
1,Alabama,0608,2,2005,1372,500780
1,Alabama,0608,2,2006,1413,515745
1,Alabama,0608,2,2007,1455,531075
1,Alabama,0608,2,2008,1499,433211
1,Alabama,0661,1,1966,433,92662
1,Alabama,0661,1,1967,446,162790
1,Alabama,0661,1,1968,459,167994
1,Alabama,0661,1,1969,473,172645
1,Alabama,0661,1,1970,487,177755
1,Alabama,0661,1,1971,501,182865
1,Alabama,0661,1,1972,516,188856
1,Alabama,0661,1,1973,531,193815
1,Alabama,0661,1,1974,547,199655
1,Alabama,0661,1,1975,563,205495
1,Alabama,0661,1,1976,580,212280
1,Alabama,0661,1,1977,597,217905
1,Alabama,0661,1,1978,614,224110
1,Alabama,0661,1,1979,632,230680
1,Alabama,0661,1,1980,651,238266
1,Alabama,0661,1,1981,670,244550
1,Alabama,0661,1,1982,690,251850
1,Alabama,0661,1,1983,711,259515
1,Alabama,0661,1,1984,732,267912
1,Alabama,0661,1,1985,753,274845
1,Alabama,0661,1,1986,776,283240
1,Alabama,0661,1,1987,798,291270
1,Alabama,0661,1,1988,822,300852
1,Alabama,0661,1,1989,846,308790
1,Alabama,0661,1,1990,871,317915
1,Alabama,0661,1,1991,897,327405
1,Alabama,0661,1,1992,924,338184
1,Alabama,0661,1,1993,951,347115
1,Alabama,0661,1,1994,979,357335
1,Alabama,0661,1,1995,1008,367920
1,Alabama,0661,1,1996,1038,379908
1,Alabama,0661,1,1997,1083,395295
1,Alabama,0661,1,1998,1115,406975
1,Alabama,0661,1,1999,1149,419385
1,Alabama,0661,1,2000,1183,432978
1,Alabama,0661,1,2001,1219,444935
1,Alabama,0661,1,2002,1255,458075
1,Alabama,0661,1,2003,1293,409881
1,Alabama,0661,2,1998,1115,338960
1,Alabama,0661,2,1999,1149,419385
1,Alabama,0661,2,2000,1183,432978
1,Alabama,0661,2,2001,1219,444935
1,Alabama,0661,2,2002,1255,458075
1,Alabama,0661,2,2003,1293,409881
1,Alabama,0661,3,2001,1219,355948
1,Alabama,0661,3,2002,1255,458075
1,Alabama,0661,3,2003,1293,409881
1,Alabama,0661,4,2003,1293,256014
1,Alabama,0662,1,1966,433,92662
1,Alabama,0662,1,1967,446,162790
1,Alabama,0662,1,1968,459,167994
1,Alabama,0662,1,1969,473,172645
1,Alabama,0662,1,1970,487,177755
1,Alabama,0662,1,1971,501,182865
1,Alabama,0662,1,1972,516,188856
1,Alabama,0662,1,1973,531,193815
1,Alabama,0662,1,1974,547,199655
1,Alabama,0662,1,1975,563,205495
1,Alabama,0662,1,1976,580,212280
1,Alabama,0662,1,1977,597,217905
1,Alabama,0662,1,1978,614,224110
1,Alabama,0662,1,1979,632,230680
1,Alabama,0662,1,1980,651,238266
1,Alabama,0662,1,1981,670,244550
1,Alabama,0662,1,1982,690,251850
1,Alabama,0662,1,1983,711,259515
1,Alabama,0662,1,1984,732,267912
1,Alabama,0662,1,1985,753,274845
1,Alabama,0662,1,1986,776,283240
1,Alabama,0662,1,1987,798,291270
1,Alabama,0662,1,1988,822,300852
1,Alabama,0662,1,1989,846,308790
1,Alabama,0662,1,1990,871,317915
1,Alabama,0662,1,1991,897,327405
1,Alabama,0662,1,1992,924,338184
1,Alabama,0662,1,1993,951,347115
1,Alabama,0662,1,1994,979,357335
1,Alabama,0662,1,1995,1008,367920
1,Alabama,0662,1,1996,1038,379908
1,Alabama,0662,1,1997,1083,395295
1,Alabama,0662,1,1998,1115,406975
1,Alabama,0662,1,1999,1149,419385
1,Alabama,0662,1,2000,1183,432978
1,Alabama,0662,1,2001,1219,444935
1,Alabama,0662,1,2002,1255,458075
1,Alabama,0662,1,2003,1293,471945
1,Alabama,0662,1,2004,1332,487512
1,Alabama,0662,1,2005,1372,500780
